,geoid,tract,state,county,place_name,state_name,universe,white_alone,white_pct,black_alone,black_pct,asian_alone,asian_pct,latino_alone,latino_pct
6409,06037402200,402200,06,037,Los Angeles County,California,6928,1780,25.693,1198,17.292,435,6.279,3253,46.954
6413,06037211922,211922,06,037,Los Angeles County,California,3928,154,3.921,127,3.233,1580,40.224,2055,52.317
6414,06037554204,554204,06,037,Los Angeles County,California,4223,603,14.279,1269,30.05,227,5.375,1954,46.27
6415,06037204300,204300,06,037,Los Angeles County,California,4845,106,2.188,16,0.33,134,2.766,4589,94.716
6429,06037297400,297400,06,037,Los Angeles County,California,3689,2733,74.085,14,0.38,428,11.602,386,10.464
6431,06037301900,301900,06,037,Los Angeles County,California,7733,5190,67.115,183,2.366,1127,14.574,1172,15.156
6437,06037900607,900607,06,037,Los Angeles County,California,4556,1353,29.697,1110,24.363,197,4.324,1778,39.025
6442,06037601211,601211,06,037,Los Angeles County,California,3153,104,3.298,1356,43.007,0,0.0,1513,47.986
6444,06037104610,104610,06,037,Los Angeles County,California,3044,176,5.782,0,0.0,10,0.329,2858,93.89
6445,06037432602,432602,06,037,Los Angeles County,California,4772,409,8.571,29,0.608,1594,33.403,2691,56.391
6449,06037104701,104701,06,037,Los Angeles County,California,4159,0,0.0,171,4.112,15,0.361,3973,95.528
6450,06037433304,433304,06,037,Los Angeles County,California,5069,60,1.184,61,1.203,1629,32.137,3319,65.476
6451,06037232400,232400,06,037,Los Angeles County,California,6806,135,1.984,3121,45.857,11,0.162,3480,51.131
6452,06037800408,800408,06,037,Los Angeles County,California,6818,5692,83.485,40,0.587,272,3.989,480,7.04
6456,06037137301,137301,06,037,Los Angeles County,California,2237,1717,76.755,0,0.0,263,11.757,171,7.644
6457,06037265304,265304,06,037,Los Angeles County,California,3448,1585,45.969,74,2.146,1416,41.067,310,8.991
6464,06037192700,192700,06,037,Los Angeles County,California,3275,327,9.985,174,5.313,723,22.076,1987,60.672
6465,06037480600,480600,06,037,Los Angeles County,California,7622,3318,43.532,284,3.726,2071,27.171,1630,21.385
6467,06037228210,228210,06,037,Los Angeles County,California,3515,0,0.0,385,10.953,5,0.142,3096,88.08
6468,06037552001,552001,06,037,Los Angeles County,California,4073,518,12.718,225,5.524,541,13.283,2781,68.279
6474,06037265700,265700,06,037,Los Angeles County,California,4588,3851,83.936,66,1.439,195,4.25,101,2.201
6480,06037408626,408626,06,037,Los Angeles County,California,5227,360,6.887,87,1.664,3439,65.793,1292,24.718
6481,06037543202,543202,06,037,Los Angeles County,California,5026,7,0.139,1178,23.438,0,0.0,3801,75.627
6482,06037980009,980009,06,037,Los Angeles County,California,176,130,73.864,16,9.091,0,0.0,0,0.0
6486,06037296401,296401,06,037,Los Angeles County,California,3098,2115,68.27,45,1.453,149,4.81,680,21.95
6487,06037530602,530602,06,037,Los Angeles County,California,1098,0,0.0,0,0.0,0,0.0,1042,94.9
6492,06037131701,131701,06,037,Los Angeles County,California,5485,1903,34.695,337,6.144,1082,19.727,2046,37.302
6493,06037212501,212501,06,037,Los Angeles County,California,1887,283,14.997,88,4.663,470,24.907,1033,54.743
6496,06037113237,113237,06,037,Los Angeles County,California,3165,1959,61.896,148,4.676,481,15.197,404,12.765
6508,06037117301,117301,06,037,Los Angeles County,California,4143,1732,41.805,10,0.241,1060,25.585,1248,30.123
6509,06037273800,273800,06,037,Los Angeles County,California,3138,1835,58.477,74,2.358,128,4.079,1062,33.843
6511,06037460502,460502,06,037,Los Angeles County,California,4145,2712,65.428,0,0.0,1084,26.152,155,3.739
6519,06037980002,980002,06,037,Los Angeles County,California,0,0,,0,,0,,0,
6522,06037462302,462302,06,037,Los Angeles County,California,2656,980,36.898,246,9.262,435,16.378,763,28.727
6525,06037461400,461400,06,037,Los Angeles County,California,3602,1950,54.137,259,7.19,532,14.77,772,21.433
6527,06037183620,183620,06,037,Los Angeles County,California,3619,370,10.224,58,1.603,461,12.738,2730,75.435
6528,06037433902,433902,06,037,Los Angeles County,California,3830,152,3.969,0,0.0,282,7.363,3396,88.668
6536,06037221602,221602,06,037,Los Angeles County,California,2676,77,2.877,222,8.296,0,0.0,2341,87.481
6537,06037543501,543501,06,037,Los Angeles County,California,6851,482,7.035,402,5.868,3909,57.057,1779,25.967
6539,06037533300,533300,06,037,Los Angeles County,California,3689,86,2.331,0,0.0,0,0.0,3603,97.669
6540,06037910504,910504,06,037,Los Angeles County,California,5095,540,10.599,557,10.932,11,0.216,3880,76.153
6549,06037404902,404902,06,037,Los Angeles County,California,3703,220,5.941,0,0.0,771,20.821,2591,69.97
6550,06037502402,502402,06,037,Los Angeles County,California,4083,338,8.278,0,0.0,0,0.0,3745,91.722
6555,06037194300,194300,06,037,Los Angeles County,California,3227,2890,89.557,51,1.58,114,3.533,100,3.099
6559,06037106407,106407,06,037,Los Angeles County,California,2735,404,14.771,77,2.815,399,14.589,1841,67.313
6561,06037141600,141600,06,037,Los Angeles County,California,3693,3098,83.888,167,4.522,225,6.093,168,4.549
6562,06037204920,204920,06,037,Los Angeles County,California,2483,35,1.41,0,0.0,0,0.0,2448,98.59
6563,06037221210,221210,06,037,Los Angeles County,California,3138,83,2.645,236,7.521,413,13.161,2393,76.259
6566,06037204410,204410,06,037,Los Angeles County,California,2266,11,0.485,11,0.485,26,1.147,2218,97.882
6567,06037119340,119340,06,037,Los Angeles County,California,4438,9,0.203,23,0.518,47,1.059,4341,97.814
6570,06037535102,535102,06,037,Los Angeles County,California,4009,0,0.0,723,18.034,0,0.0,3262,81.367
6571,06037577604,577604,06,037,Los Angeles County,California,1206,1038,86.07,58,4.809,88,7.297,0,0.0
6575,06037570100,570100,06,037,Los Angeles County,California,3067,659,21.487,525,17.118,432,14.085,1124,36.648
6576,06037570602,570602,06,037,Los Angeles County,California,6177,913,14.781,771,12.482,1957,31.682,2394,38.757
6580,06037574300,574300,06,037,Los Angeles County,California,5437,3625,66.673,170,3.127,648,11.918,756,13.905
6581,06037650701,650701,06,037,Los Angeles County,California,2329,1272,54.616,0,0.0,706,30.313,282,12.108
6589,06037430901,430901,06,037,Los Angeles County,California,4385,1260,28.734,384,8.757,539,12.292,1948,44.424
6593,06037920303,920303,06,037,Los Angeles County,California,1159,578,49.871,113,9.75,300,25.884,60,5.177
6594,06037571800,571800,06,037,Los Angeles County,California,3223,2224,69.004,181,5.616,406,12.597,337,10.456
6602,06037408138,408138,06,037,Los Angeles County,California,6268,331,5.281,33,0.526,115,1.835,5735,91.496
6607,06037224020,224020,06,037,Los Angeles County,California,2651,76,2.867,29,1.094,40,1.509,2506,94.53
6609,06037532606,532606,06,037,Los Angeles County,California,4063,90,2.215,51,1.255,0,0.0,3896,95.89
6610,06037800326,800326,06,037,Los Angeles County,California,4938,3679,74.504,131,2.653,579,11.725,443,8.971
6612,06037554513,554513,06,037,Los Angeles County,California,3091,329,10.644,252,8.153,1918,62.051,314,10.159
6615,06037211921,211921,06,037,Los Angeles County,California,2529,351,13.879,0,0.0,792,31.317,1373,54.29
6617,06037139701,139701,06,037,Los Angeles County,California,4977,4023,80.832,31,0.623,399,8.017,442,8.881
6624,06037192300,192300,06,037,Los Angeles County,California,2685,1711,63.724,111,4.134,511,19.032,241,8.976
6625,06037503502,503502,06,037,Los Angeles County,California,3988,1443,36.184,8,0.201,85,2.131,2322,58.225
6628,06037576403,576403,06,037,Los Angeles County,California,5484,424,7.732,656,11.962,964,17.578,3362,61.306
6632,06037573700,573700,06,037,Los Angeles County,California,4877,3376,69.223,28,0.574,379,7.771,896,18.372
6636,06037910101,910101,06,037,Los Angeles County,California,885,98,11.073,42,4.746,46,5.198,659,74.463
6645,06037121101,121101,06,037,Los Angeles County,California,3047,424,13.915,53,1.739,462,15.162,2108,69.183
6649,06037541603,541603,06,037,Los Angeles County,California,2702,0,0.0,371,13.731,0,0.0,2331,86.269
6654,06037500202,500202,06,037,Los Angeles County,California,4650,2108,45.333,0,0.0,274,5.892,2223,47.806
6657,06037432101,432101,06,037,Los Angeles County,California,3964,963,24.294,61,1.539,2268,57.215,563,14.203
6660,06037117407,117407,06,037,Los Angeles County,California,3229,65,2.013,38,1.177,10,0.31,3082,95.448
6661,06037262400,262400,06,037,Los Angeles County,California,3383,3093,91.428,0,0.0,234,6.917,5,0.148
6664,06037404504,404504,06,037,Los Angeles County,California,4955,243,4.904,28,0.565,444,8.961,4217,85.106
6668,06037216900,216900,06,037,Los Angeles County,California,4927,1684,34.179,2079,42.196,242,4.912,635,12.888
6675,06037554519,554519,06,037,Los Angeles County,California,3495,680,19.456,77,2.203,2412,69.013,219,6.266
6676,06037900704,900704,06,037,Los Angeles County,California,2884,996,34.535,1086,37.656,88,3.051,572,19.834
6681,06037602700,602700,06,037,Los Angeles County,California,3499,151,4.316,2690,76.879,114,3.258,400,11.432
6682,06037131100,131100,06,037,Los Angeles County,California,3355,1451,43.249,76,2.265,239,7.124,1531,45.633
6683,06037550601,550601,06,037,Los Angeles County,California,4611,603,13.077,110,2.386,616,13.359,3146,68.228
6685,06037700400,700400,06,037,Los Angeles County,California,4988,3881,77.807,14,0.281,286,5.734,589,11.808
6686,06037191901,191901,06,037,Los Angeles County,California,4022,2518,62.606,210,5.221,177,4.401,1002,24.913
6687,06037109400,109400,06,037,Los Angeles County,California,3826,647,16.911,62,1.62,511,13.356,2548,66.597
6692,06037405201,405201,06,037,Los Angeles County,California,5786,305,5.271,46,0.795,530,9.16,4771,82.458
6695,06037183103,183103,06,037,Los Angeles County,California,3749,739,19.712,99,2.641,642,17.125,2250,60.016
6702,06037293304,293304,06,037,Los Angeles County,California,4288,886,20.662,367,8.559,287,6.693,2563,59.771
6703,06037311200,311200,06,037,Los Angeles County,California,2948,1345,45.624,55,1.866,528,17.91,929,31.513
6708,06037111204,111204,06,037,Los Angeles County,California,6063,3510,57.892,434,7.158,1156,19.066,896,14.778
6709,06037294510,294510,06,037,Los Angeles County,California,4350,0,0.0,0,0.0,14,0.322,4336,99.678
6711,06037186203,186203,06,037,Los Angeles County,California,2874,858,29.854,55,1.914,325,11.308,1543,53.688
6728,06037980019,980019,06,037,Los Angeles County,California,68,68,100.0,0,0.0,0,0.0,0,0.0
6733,06037276500,276500,06,037,Los Angeles County,California,4527,2998,66.225,214,4.727,308,6.804,846,18.688
6737,06037910709,910709,06,037,Los Angeles County,California,1635,1132,69.235,0,0.0,0,0.0,357,21.835
6743,06037481605,481605,06,037,Los Angeles County,California,3565,192,5.386,0,0.0,2061,57.812,1295,36.325
6744,06037408140,408140,06,037,Los Angeles County,California,3818,82,2.148,0,0.0,209,5.474,3527,92.378
6746,06037603101,603101,06,037,Los Angeles County,California,4170,219,5.252,800,19.185,1298,31.127,1729,41.463
6750,06037269300,269300,06,037,Los Angeles County,California,3935,3235,82.211,61,1.55,285,7.243,245,6.226
6753,06037910601,910601,06,037,Los Angeles County,California,6434,1079,16.77,881,13.693,107,1.663,4198,65.247
6757,06037461700,461700,06,037,Los Angeles County,California,1550,830,53.548,344,22.194,143,9.226,233,15.032
6758,06037430723,430723,06,037,Los Angeles County,California,3956,901,22.776,74,1.871,2301,58.165,653,16.507
6759,06037463700,463700,06,037,Los Angeles County,California,1933,1587,82.1,33,1.707,234,12.106,65,3.363
6762,06037400207,400207,06,037,Los Angeles County,California,4802,3424,71.304,37,0.771,222,4.623,988,20.575
6763,06037131900,131900,06,037,Los Angeles County,California,4272,1528,35.768,23,0.538,407,9.527,2305,53.956
6764,06037980010,980010,06,037,Los Angeles County,California,236,150,63.559,0,0.0,67,28.39,19,8.051
6770,06037206200,206200,06,037,Los Angeles County,California,2717,343,12.624,661,24.328,1212,44.608,454,16.71
6783,06037186403,186403,06,037,Los Angeles County,California,3030,301,9.934,43,1.419,453,14.95,2128,70.231
6784,06037192420,192420,06,037,Los Angeles County,California,3769,459,12.178,51,1.353,1503,39.878,1677,44.495
6788,06037113232,113232,06,037,Los Angeles County,California,3974,2657,66.86,53,1.334,456,11.475,726,18.269
6789,06037532102,532102,06,037,Los Angeles County,California,3423,287,8.384,0,0.0,80,2.337,3056,89.278
6794,06037550201,550201,06,037,Los Angeles County,California,2950,445,15.085,0,0.0,357,12.102,2134,72.339
6810,06037102107,102107,06,037,Los Angeles County,California,3503,2332,66.572,40,1.142,224,6.395,826,23.58
6811,06037552900,552900,06,037,Los Angeles County,California,6977,1229,17.615,510,7.31,951,13.631,4004,57.389
6812,06037574000,574000,06,037,Los Angeles County,California,5476,3791,69.229,86,1.57,384,7.012,710,12.966
6820,06037534201,534201,06,037,Los Angeles County,California,3957,48,1.213,53,1.339,0,0.0,3814,96.386
6824,06037261102,261102,06,037,Los Angeles County,California,4293,3854,89.774,28,0.652,150,3.494,165,3.843
6837,06037139001,139001,06,037,Los Angeles County,California,4436,2805,63.233,187,4.216,428,9.648,889,20.041
6838,06037228420,228420,06,037,Los Angeles County,California,3064,0,0.0,183,5.973,0,0.0,2881,94.027
6839,06037310400,310400,06,037,Los Angeles County,California,3548,2491,70.209,0,0.0,318,8.963,739,20.829
6842,06037433200,433200,06,037,Los Angeles County,California,6176,352,5.699,8,0.13,1402,22.701,4203,68.054
6846,06037481001,481001,06,037,Los Angeles County,California,3545,386,10.889,18,0.508,2089,58.928,1042,29.394
6855,06037214902,214902,06,037,Los Angeles County,California,2545,2088,82.043,61,2.397,179,7.033,146,5.737
6859,06037501802,501802,06,037,Los Angeles County,California,3420,1328,38.83,0,0.0,39,1.14,1997,58.392
6861,06037402001,402001,06,037,Los Angeles County,California,3093,1079,34.885,302,9.764,446,14.42,1179,38.118
6864,06037534002,534002,06,037,Los Angeles County,California,4148,166,4.002,46,1.109,0,0.0,3927,94.672
6868,06037570800,570800,06,037,Los Angeles County,California,5325,2375,44.601,316,5.934,662,12.432,1591,29.878
6870,06037530801,530801,06,037,Los Angeles County,California,6189,63,1.018,0,0.0,123,1.987,5980,96.623
6877,06037800324,800324,06,037,Los Angeles County,California,6941,5311,76.516,41,0.591,579,8.342,670,9.653
6882,06037651401,651401,06,037,Los Angeles County,California,2452,1735,70.759,0,0.0,467,19.046,161,6.566
6886,06037408705,408705,06,037,Los Angeles County,California,5451,696,12.768,51,0.936,3523,64.63,1144,20.987
6892,06037222001,222001,06,037,Los Angeles County,California,3305,85,2.572,598,18.094,16,0.484,2606,78.85
6906,06037461902,461902,06,037,Los Angeles County,California,1279,562,43.941,160,12.51,112,8.757,387,30.258
6913,06037231400,231400,06,037,Los Angeles County,California,4229,95,2.246,1341,31.71,105,2.483,2581,61.031
6925,06037901004,901004,06,037,Los Angeles County,California,11534,4995,43.307,1612,13.976,1060,9.19,3481,30.18
6926,06037541001,541001,06,037,Los Angeles County,California,1087,97,8.924,407,37.443,234,21.527,233,21.435
6931,06037228410,228410,06,037,Los Angeles County,California,3226,18,0.558,187,5.797,0,0.0,3021,93.645
6932,06037551502,551502,06,037,Los Angeles County,California,4829,819,16.96,119,2.464,334,6.917,3382,70.035
6933,06037143300,143300,06,037,Los Angeles County,California,5822,4073,69.959,188,3.229,493,8.468,781,13.415
6934,06037195802,195802,06,037,Los Angeles County,California,2424,197,8.127,14,0.578,713,29.414,1376,56.766
6949,06037125320,125320,06,037,Los Angeles County,California,4295,1696,39.488,281,6.542,514,11.967,1577,36.717
6950,06037403703,403703,06,037,Los Angeles County,California,4339,2035,46.9,135,3.111,525,12.1,1346,31.021
6951,06037404802,404802,06,037,Los Angeles County,California,4297,361,8.401,0,0.0,460,10.705,3395,79.009
6953,06037603301,603301,06,037,Los Angeles County,California,4033,592,14.679,227,5.629,2299,57.005,777,19.266
6961,06037572400,572400,06,037,Los Angeles County,California,1099,0,0.0,563,51.228,235,21.383,241,21.929
6963,06037552002,552002,06,037,Los Angeles County,California,3498,465,13.293,92,2.63,470,13.436,2408,68.839
6967,06037920119,920119,06,037,Los Angeles County,California,2059,1165,56.581,364,17.678,85,4.128,396,19.233
6971,06037134904,134904,06,037,Los Angeles County,California,4529,1526,33.694,414,9.141,439,9.693,2115,46.699
6972,06037574602,574602,06,037,Los Angeles County,California,1084,827,76.292,72,6.642,112,10.332,34,3.137
6974,06037216300,216300,06,037,Los Angeles County,California,4506,2539,56.347,701,15.557,662,14.692,470,10.431
6975,06037218110,218110,06,037,Los Angeles County,California,3163,169,5.343,871,27.537,190,6.007,1884,59.564
6978,06037128210,128210,06,037,Los Angeles County,California,4878,311,6.376,29,0.595,313,6.417,3853,78.987
6980,06037403408,403408,06,037,Los Angeles County,California,6504,309,4.751,350,5.381,4262,65.529,1269,19.511
6981,06037555002,555002,06,037,Los Angeles County,California,3329,758,22.77,602,18.084,449,13.488,1480,44.458
6983,06037241201,241201,06,037,Los Angeles County,California,2598,20,0.77,1424,54.811,0,0.0,1134,43.649
6986,06037800202,800202,06,037,Los Angeles County,California,6133,4831,78.771,0,0.0,691,11.267,404,6.587
6995,06037232800,232800,06,037,Los Angeles County,California,4403,27,0.613,619,14.059,0,0.0,3652,82.943
6996,06037600902,600902,06,037,Los Angeles County,California,7411,99,1.336,3474,46.876,75,1.012,3526,47.578
